yearmonth	eeacellcode	basisofrecord	datasetkey	countrycode	occurrences	isCitizenScience	year	month
2020-08	10kmE333N320	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	2	1	2020	08
2020-08	10kmE334N327	HUMAN_OBSERVATION	6aa62933-35d4-4e74-af93-0fbc49655547	GB	2	0	2020	08
2020-08	10kmE335N279	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	1	0	2020	08
2020-08	10kmE335N341	PRESERVED_SPECIMEN	cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	1	0	2020	08
2020-08	10kmE335N341	MATERIAL_SAMPLE	040c5662-da76-4782-a48e-cdea1892d14c	GB	1	0	2020	08
2020-08	10kmE335N402	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2020	08
2020-08	10kmE336N279	HUMAN_OBSERVATION	7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	1	0	2020	08
2020-08	10kmE337N336	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2020	08
2020-08	10kmE337N338	HUMAN_OBSERVATION	90eae6b8-57d2-4d24-8eb3-1dbde00f1669	GB	1	1	2020	08
2020-08	10kmE338N273	HUMAN_OBSERVATION	25e3e8f1-86ee-440c-adfc-8e63759a6505	FR	1	1	2020	08
2020-08	10kmE339N234	HUMAN_OBSERVATION	e108b902-1d58-4587-99c5-0194e059bf2b	FR	1	0	2020	08
2020-08	10kmE339N271	HUMAN_OBSERVATION	8e9974a4-12e2-475f-9aec-5abdf24a1f50	FR	2	0	2020	08
2020-08	10kmE339N272	HUMAN_OBSERVATION	7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	1	0	2020	08
2020-08	10kmE339N272	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	2	0	2020	08
2020-08	10kmE339N367	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	GB	1	0	2020	08
2020-08	10kmE339N370	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2020	08
2020-08	10kmE339N371	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2020	08
2020-08	10kmE340N269	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	1	0	2020	08
2020-08	10kmE340N270	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	2	0	2020	08
2020-08	10kmE340N275	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	3	0	2020	08
2020-08	10kmE340N369	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2020	08
2020-08	10kmE340N369	HUMAN_OBSERVATION	7a3679ef-5582-4aaa-81f0-8c2545cafc81	GB	1	0	2020	08
2020-08	10kmE340N369	HUMAN_OBSERVATION	0a013f89-5381-4578-9d82-5f28fd5f1ef6	GB	2	0	2020	08
2020-08	10kmE340N369	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	GB	1	0	2020	08
2020-08	10kmE340N370	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2020	08
2020-08	10kmE341N273	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	4	0	2020	08
2020-08	10kmE341N291	HUMAN_OBSERVATION	7247dc2e-b862-4555-b533-7701d183271b	FR	2	0	2020	08
2020-08	10kmE342N245	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	1	0	2020	08
2020-08	10kmE342N266	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	2	0	2020	08
2020-08	10kmE342N290	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	1	0	2020	08
2020-08	10kmE343N245	HUMAN_OBSERVATION	66ada629-8cf2-42f7-87ff-db05861c868f	FR	1	0	2020	08
2020-08	10kmE343N247	HUMAN_OBSERVATION	25e3e8f1-86ee-440c-adfc-8e63759a6505	FR	1	1	2020	08
2020-08	10kmE343N248	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	2	0	2020	08
2020-08	10kmE343N264	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	1	0	2020	08
2020-08	10kmE343N290	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	1	1	2020	08
2020-08	10kmE344N245	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	2	0	2020	08
2020-08	10kmE344N257	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	1	0	2020	08
2020-08	10kmE344N258	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	1	1	2020	08
2020-08	10kmE344N261	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	1	0	2020	08
2020-08	10kmE344N296	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	JE	1	1	2020	08
2020-08	10kmE345N254	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	2	0	2020	08
2020-08	10kmE345N258	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	1	0	2020	08
2020-08	10kmE345N358	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	GB	1	0	2020	08
2020-08	10kmE346N261	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	1	0	2020	08
2020-08	10kmE346N345	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2020	08
2020-08	10kmE346N345	HUMAN_OBSERVATION	0a013f89-5381-4578-9d82-5f28fd5f1ef6	GB	2	0	2020	08
2020-08	10kmE346N360	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2020	08
2020-08	10kmE347N290	HUMAN_OBSERVATION	7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	2	0	2020	08
2020-08	10kmE347N291	HUMAN_OBSERVATION	ab3441d1-6e2c-4e39-b2c4-fabf017b45ed	FR	1	0	2020	08
2020-08	10kmE347N291	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	1	0	2020	08
2020-08	10kmE347N292	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	3	0	2020	08
2020-08	10kmE347N293	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	2	0	2020	08
2020-08	10kmE347N294	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	1	0	2020	08
2020-08	10kmE347N294	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	1	1	2020	08
2020-08	10kmE347N297	HUMAN_OBSERVATION	7247dc2e-b862-4555-b533-7701d183271b	FR	1	0	2020	08
2020-08	10kmE349N395	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	2	1	2020	08
2020-08	10kmE350N299	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	1	1	2020	08
2020-08	10kmE350N393	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2020	08
2020-08	10kmE351N298	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	1	0	2020	08
2020-08	10kmE351N301	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	1	1	2020	08
2020-08	10kmE352N373	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2020	08
2020-08	10kmE354N401	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	2	1	2020	08
2020-08	10kmE355N313	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2020	08
2020-08	10kmE356N296	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	2	0	2020	08
2020-08	10kmE357N295	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	1	0	2020	08
2020-08	10kmE357N296	HUMAN_OBSERVATION	7a3679ef-5582-4aaa-81f0-8c2545cafc81	FR	1	0	2020	08
2020-08	10kmE358N363	HUMAN_OBSERVATION	0a013f89-5381-4578-9d82-5f28fd5f1ef6	GB	1	0	2020	08
2020-08	10kmE358N364	HUMAN_OBSERVATION	0a013f89-5381-4578-9d82-5f28fd5f1ef6	GB	1	0	2020	08
2020-08	10kmE358N364	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	GB	1	0	2020	08
2020-08	10kmE358N364	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2020	08
2020-08	10kmE358N367	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2020	08
2020-08	10kmE358N367	HUMAN_OBSERVATION	0a013f89-5381-4578-9d82-5f28fd5f1ef6	GB	2	0	2020	08
2020-08	10kmE358N368	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2020	08
2020-08	10kmE358N368	HUMAN_OBSERVATION	0a013f89-5381-4578-9d82-5f28fd5f1ef6	GB	3	0	2020	08
2020-08	10kmE359N361	HUMAN_OBSERVATION	0a013f89-5381-4578-9d82-5f28fd5f1ef6	GB	1	0	2020	08
2020-08	10kmE360N296	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	1	0	2020	08
2020-08	10kmE360N386	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2020	08
2020-08	10kmE361N297	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	1	1	2020	08
2020-08	10kmE368N413	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	GB	1	1	2020	08
2020-08	10kmE371N183	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	ES	1	1	2020	08
2020-08	10kmE371N323	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	GB	1	0	2020	08
2020-08	10kmE372N305	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	2	1	2020	08
2020-08	10kmE372N305	HUMAN_OBSERVATION	25e3e8f1-86ee-440c-adfc-8e63759a6505	FR	1	1	2020	08
2020-08	10kmE372N306	HUMAN_OBSERVATION	25e3e8f1-86ee-440c-adfc-8e63759a6505	FR	1	1	2020	08
2020-08	10kmE372N308	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	1	0	2020	08
2020-08	10kmE372N309	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	1	1	2020	08
2020-08	10kmE372N310	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	1	1	2020	08
2020-08	10kmE373N303	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	1	0	2020	08
2020-08	10kmE373N311	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	1	1	2020	08
2020-08	10kmE373N311	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	1	0	2020	08
2020-08	10kmE375N222	HUMAN_OBSERVATION	c5a63a03-4994-43e3-b86a-b84d0abe2579	FR	5	0	2020	08
2020-08	10kmE375N223	HUMAN_OBSERVATION	c5a63a03-4994-43e3-b86a-b84d0abe2579	FR	10	0	2020	08
2020-08	10kmE375N224	HUMAN_OBSERVATION	c5a63a03-4994-43e3-b86a-b84d0abe2579	FR	35	0	2020	08
2020-08	10kmE376N224	HUMAN_OBSERVATION	c5a63a03-4994-43e3-b86a-b84d0abe2579	FR	2	0	2020	08
2020-08	10kmE376N312	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	1	1	2020	08
2020-08	10kmE376N312	HUMAN_OBSERVATION	148a0e3f-1378-4aa5-8423-0ecdac6a5af8	FR	1	0	2020	08
2020-08	10kmE377N226	HUMAN_OBSERVATION	c5a63a03-4994-43e3-b86a-b84d0abe2579	FR	35	0	2020	08
2020-08	10kmE377N313	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	1	1	2020	08
2020-08	10kmE378N226	HUMAN_OBSERVATION	c5a63a03-4994-43e3-b86a-b84d0abe2579	FR	21	0	2020	08
2020-08	10kmE379N226	HUMAN_OBSERVATION	c5a63a03-4994-43e3-b86a-b84d0abe2579	FR	2	0	2020	08
2020-08	10kmE379N313	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	1	1	2020	08
2020-08	10kmE379N313	HUMAN_OBSERVATION	148a0e3f-1378-4aa5-8423-0ecdac6a5af8	FR	1	0	2020	08
2020-08	10kmE380N227	HUMAN_OBSERVATION	c5a63a03-4994-43e3-b86a-b84d0abe2579	FR	13	0	2020	08
2020-08	10kmE380N313	HUMAN_OBSERVATION	7a3679ef-5582-4aaa-81f0-8c2545cafc81	BE	1	0	2020	08
2020-08	10kmE380N313	HUMAN_OBSERVATION	271c444f-f8d8-4986-b748-e7367755c0c1	BE	1	1	2020	08
2020-08	10kmE381N227	HUMAN_OBSERVATION	c5a63a03-4994-43e3-b86a-b84d0abe2579	FR	1	0	2020	08
2020-08	10kmE381N314	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	BE	1	0	2020	08
2020-08	10kmE384N228	HUMAN_OBSERVATION	c5a63a03-4994-43e3-b86a-b84d0abe2579	FR	4	0	2020	08
2020-08	10kmE384N229	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	1	0	2020	08
2020-08	10kmE385N227	HUMAN_OBSERVATION	c5a63a03-4994-43e3-b86a-b84d0abe2579	FR	11	0	2020	08
2020-08	10kmE385N228	HUMAN_OBSERVATION	c5a63a03-4994-43e3-b86a-b84d0abe2579	FR	2	0	2020	08
2020-08	10kmE385N315	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	4	1	2020	08
2020-08	10kmE385N316	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2020	08
2020-08	10kmE386N315	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	9	1	2020	08
2020-08	10kmE386N316	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	NL	2	0	2020	08
2020-08	10kmE386N316	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	7	1	2020	08
2020-08	10kmE386N317	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	NL	1	0	2020	08
2020-08	10kmE386N317	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE387N315	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	4	1	2020	08
2020-08	10kmE387N317	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE387N317	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	NL	2	0	2020	08
2020-08	10kmE388N315	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2020	08
2020-08	10kmE388N316	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	4	1	2020	08
2020-08	10kmE388N317	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE388N318	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	5	1	2020	08
2020-08	10kmE388N318	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	NL	1	0	2020	08
2020-08	10kmE388N319	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE389N226	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	FR	1	0	2020	08
2020-08	10kmE389N315	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE389N316	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE389N318	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE389N319	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE389N320	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2020	08
2020-08	10kmE390N317	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	NL	1	0	2020	08
2020-08	10kmE390N318	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE390N320	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	NL	1	1	2020	08
2020-08	10kmE390N320	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	11	1	2020	08
2020-08	10kmE390N321	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	6	1	2020	08
2020-08	10kmE390N322	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	5	1	2020	08
2020-08	10kmE391N320	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2020	08
2020-08	10kmE391N321	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	4	1	2020	08
2020-08	10kmE391N322	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	9	1	2020	08
2020-08	10kmE392N321	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE392N322	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	NL	2	0	2020	08
2020-08	10kmE392N322	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2020	08
2020-08	10kmE392N323	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	4	1	2020	08
2020-08	10kmE392N324	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE393N323	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	4	1	2020	08
2020-08	10kmE393N324	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	9	1	2020	08
2020-08	10kmE394N324	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2020	08
2020-08	10kmE394N325	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2020	08
2020-08	10kmE394N326	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	7	1	2020	08
2020-08	10kmE394N327	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	5	1	2020	08
2020-08	10kmE395N326	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2020	08
2020-08	10kmE395N327	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	4	1	2020	08
2020-08	10kmE395N328	HUMAN_OBSERVATION	7a3679ef-5582-4aaa-81f0-8c2545cafc81	NL	1	0	2020	08
2020-08	10kmE395N328	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	NL	2	0	2020	08
2020-08	10kmE395N328	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	5	1	2020	08
2020-08	10kmE395N329	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	6	1	2020	08
2020-08	10kmE395N330	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2020	08
2020-08	10kmE396N330	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE396N331	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	NL	1	0	2020	08
2020-08	10kmE396N331	HUMAN_OBSERVATION	6ac3f774-d9fb-4796-b3e9-92bf6c81c084	NL	1	1	2020	08
2020-08	10kmE396N331	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2020	08
2020-08	10kmE396N332	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2020	08
2020-08	10kmE396N333	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2020	08
2020-08	10kmE396N334	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE397N326	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE397N333	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE397N334	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	NL	1	0	2020	08
2020-08	10kmE397N334	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	9	1	2020	08
2020-08	10kmE397N334	HUMAN_OBSERVATION	6ac3f774-d9fb-4796-b3e9-92bf6c81c084	NL	1	1	2020	08
2020-08	10kmE397N335	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2020	08
2020-08	10kmE397N335	HUMAN_OBSERVATION	7a3679ef-5582-4aaa-81f0-8c2545cafc81	NL	1	0	2020	08
2020-08	10kmE398N325	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE398N335	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE399N333	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE399N336	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	4	1	2020	08
2020-08	10kmE399N337	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2020	08
2020-08	10kmE400N328	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE400N333	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE400N334	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	4	1	2020	08
2020-08	10kmE400N336	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	5	1	2020	08
2020-08	10kmE400N337	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	NL	1	0	2020	08
2020-08	10kmE400N337	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2020	08
2020-08	10kmE401N333	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2020	08
2020-08	10kmE401N334	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2020	08
2020-08	10kmE401N335	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2020	08
2020-08	10kmE401N337	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2020	08
2020-08	10kmE401N338	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE402N335	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE402N337	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2020	08
2020-08	10kmE402N338	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2020	08
2020-08	10kmE403N337	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2020	08
2020-08	10kmE403N338	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2020	08
2020-08	10kmE403N338	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	NL	1	0	2020	08
2020-08	10kmE404N337	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2020	08
2020-08	10kmE405N226	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	3	1	2020	08
2020-08	10kmE405N337	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2020	08
2020-08	10kmE405N338	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	NL	1	0	2020	08
2020-08	10kmE406N336	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE406N337	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	6	1	2020	08
2020-08	10kmE406N338	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2020	08
2020-08	10kmE407N338	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2020	08
2020-08	10kmE411N335	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	8	1	2020	08
2020-08	10kmE411N336	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	6	1	2020	08
2020-08	10kmE411N337	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2020	08
2020-08	10kmE412N388	HUMAN_OBSERVATION	b124e1e0-4755-430f-9eab-894f25a9b59c	NO	1	1	2020	08
2020-08	10kmE413N388	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	NO	1	0	2020	08
2020-08	10kmE414N340	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	DE	1	0	2020	08
2020-08	10kmE415N340	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	DE	1	0	2020	08
2020-08	10kmE418N341	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	DE	2	0	2020	08
2020-08	10kmE418N345	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	DE	1	1	2020	08
2020-08	10kmE419N197	HUMAN_OBSERVATION	14d5676a-2c54-4f94-9023-1e8dcd822aa0	IT	1	0	2020	08
2020-08	10kmE421N350	HUMAN_OBSERVATION	6ac3f774-d9fb-4796-b3e9-92bf6c81c084	DE	1	1	2020	08
2020-08	10kmE421N351	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	DE	1	1	2020	08
2020-08	10kmE421N373	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	DK	1	1	2020	08
